SiteCode,No,NoType,GroupNo,Space,Building Phase,Area,Unit type,Unit entropy,Description,Sieved,Date,ID,Start Date,End Date,Period_Date,Attribution
SKH03,177,Deposit,1100,1100,S9.2,743,Wall,disorganized,Turf and stone debris,FALSE,04/06/2003,SGB,1800,1880,1780-1900,Living Quarters
SKH03,178,Deposit,300,300,S4.5,743,Floor,in situ,Paving and ash floor layer,FALSE,04/06/2003,OV,1840,1890,1840-1900,Pantry/Kitchen
SKH03,179,Cut,181,2,S2.2,161,Drain,in situ,Cut for 20th century drain,FALSE,04/06/2003,AFH/SÞ,1930,1952,1930-1960,Haybarn
SKH03,180,Deposit,181,2,S2.2,161,Drain,in situ,"Fill from 20th century drain, including an iron pipe",TRUE,04/06/2003,AFH/SÞ,1930,1952,1930-1960,Haybarn
SKH03,181,Group,2,2,S2.2,161,Drain,in situ,"Drain in haybarn, with iron pipe",FALSE,28/07/2003,GML,1930,1952,1930-1960,Haybarn
SKH03,182,Deposit,48,48,S32.1,743,Midden,in situ,Wood ash fuel dump - prob. assoc. with smithing; = 38,FALSE,04/06/2003,GML,1850,1890,1840-1900,Forge
SKH03,183,Deposit,733,733,S20.3,161,Floor,disturbed,Truncated floor layer,FALSE,04/06/2003,AFH/SÞ,1700,1750,1690-1750,School Dormitory
SKH03,184,Deposit,300,300,S4.5,743,Floor,in situ,Turf (or dung) floor,FALSE,05/06/2003,OV,1840,1890,1840-1900,Pantry/Kitchen
SKH03,185,Group,7,7,T1.2,743,Pit,in situ,Pit cut through room 39; GÓ trench T-84:2.1,FALSE,05/06/2003,EH,1984,1986,1960-1990,Guðmundur Ólafsson Excavation
SKH03,186,Deposit,190,733,S20.3,161,Floor,disturbed,Truncated floor layer,FALSE,05/06/2003,AFH/SÞ,1700,1750,1690-1750,School Dormitory
SKH03,187,Deposit,190,733,S20.3,161,Floor,disturbed,"Truncated, charcoal rich floor layer",FALSE,05/06/2003,AFS/SÞ,1700,1750,1690-1750,School Dormitory
SKH03,188,Deposit,752,752,LH,743,Demolition,disorganized,Possible floor layer? assoc. With 421? Probably a bulldozer track - part of 001,FALSE,19/06/2003,AC,,1958,1930-1960,Levelling Horizon
SKH03,189,Deposit,48,48,S32.1,743,Midden,in situ,Turf debris - possible surface with stone threshold? = 42,FALSE,05/06/2003,GML,1850,1890,1840-1900,Forge
SKH03,190,Group,733,733,S20.3,161,Floor,in situ,"Floor layer, excavated on 1m grid",TRUE,06/06/2003,AFH/SÞ,1700,1750,1690-1750,School Dormitory
SKH03,191,Deposit,48,48,S32.1,743,Midden,in situ,Ash dump poss. assoc with 19th c. Smithy; contemp with 45,FALSE,05/06/2003,GML,1850,1890,1840-1900,Forge
SKH03,192,Cut,185,7,T1.2,743,Pit,in situ,Pit cut in to house 39,TRUE,05/06/2003,EH,1984,1986,1960-1990,Guðmundur Ólafsson Excavation
SKH03,193,Deposit,190,733,S20.3,161,Floor,in situ,Floor quadrant,TRUE,06/06/2003,AFH/SÞ,1700,1750,1690-1750,School Dormitory
SKH03,194,Deposit,190,733,S20.3,161,Floor,in situ,Floor quadrant,TRUE,06/06/2003,AFH/SÞ,1700,1750,1690-1750,School Dormitory
SKH03,195,Deposit,190,733,S20.3,161,Floor,in situ,Floor quadrant,TRUE,06/06/2003,AFH/SÞ,1700,1750,1690-1750,School Dormitory
SKH03,196,Deposit,190,733,S20.3,161,Floor,in situ,Floor quadrant,TRUE,06/06/2003,AFH/SÞ,1700,1750,1690-1750,School Dormitory
SKH03,197,Deposit,190,733,S20.3,161,Floor,in situ,Floor quadrant,TRUE,06/06/2003,AFH/SÞ,1700,1750,1690-1750,School Dormitory
SKH03,198,Deposit,190,733,S20.3,161,Floor,in situ,Floor quadrant,TRUE,06/06/2003,AFH/SÞ,1700,1750,1690-1750,School Dormitory
SKH03,199,Deposit,190,733,S20.3,161,Floor,in situ,Floor quadrant,TRUE,06/06/2003,AFH/SÞ,1700,1750,1690-1750,School Dormitory
SKH02,200,Group,200,163,M.1,152,Construction,in situ,Kyndluhóll - artifical mound,FALSE,15/10/2002,GL,1500,1600,,Mound (Kyndluholl)
SKH02,201,Deposit,200,200,M.7,152,Topsoil,in situ,turf/topsoil,FALSE,20/06/2002,OV,1800,1900,,Mound (Kyndluholl)
SKH02,202,Deposit,200,200,M.7,152,Construction,in situ,sterile soil - turf? Platform or building?,FALSE,20/06/2002,OV,1800,1900,,Mound (Kyndluholl)
SKH02,203,Deposit,200,200,M.6,152,midden,in situ,ashy layer,FALSE,20/06/2002,OV,1800,1900,,Mound (Kyndluholl)
SKH02,204,Deposit,200,200,M.6,152,Midden,in situ,ashy layer,FALSE,20/06/2002,OV,1800,1900,,Mound (Kyndluholl)
SKH02,205,Deposit,200,200,M.6,152,Midden,in situ,ashy layer,FALSE,20/06/2002,OV,1800,1900,,Mound (Kyndluholl)
SKH02,206,Deposit,200,200,M.6,152,Construction,in situ,sterile soil - turf?; platform or building?,FALSE,20/06/2002,OV,1800,1900,,Mound (Kyndluholl)
SKH02,207,Deposit,200,200,M.5,152,Midden,in situ,ashy layer,FALSE,20/06/2002,OV,,,,Mound (Kyndluholl)
SKH02,208,Deposit,200,200,M.5,152,Construction,in situ,sterile soil - turf? Platform or building?,FALSE,20/06/2002,OV,,,,Mound (Kyndluholl)
SKH02,209,Deposit,200,200,M.5,152,Construction,disturbed,turf debris,FALSE,20/06/2002,OV,,,,Mound (Kyndluholl)
SKH02,210,Deposit,200,200,M.5,152,Midden,disturbed,mixed soil & ash layer,FALSE,20/06/2002,OV,,,,Mound (Kyndluholl)
SKH02,211,Deposit,200,200,M.5,152,Midden,disturbed,mixed soil & ash layer,FALSE,20/06/2002,OV,,,,Mound (Kyndluholl)
SKH02,212,Deposit,200,200,M.5,152,Construction,disturbed,mixed turf and ash,FALSE,20/06/2002,OV,,,,Mound (Kyndluholl)
SKH02,213,Deposit,200,200,M.5,152,Midden,disturbed,mixed turf and ash,FALSE,20/06/2002,OV,,,,Mound (Kyndluholl)
SKH02,214,Deposit,200,200,M.4,152,Midden,in situ,ashy layer,FALSE,20/06/2002,OV,,,,Mound (Kyndluholl)
SKH02,215,Deposit,200,200,M.4,152,Construction,disturbed,mixed turf and ash,FALSE,20/06/2002,OV,,,,Mound (Kyndluholl)
SKH02,216,Deposit,200,200,M.4,152,Construction,in situ,mixed soil and ash; old landsurface or platform or building?,FALSE,20/06/2002,OV,,,,Mound (Kyndluholl)
SKH02,217,Deposit,200,200,M.5,152,Slopewash,in situ,enriched soil - slopewash,FALSE,20/06/2002,OV,,,,Mound (Kyndluholl)
SKH02,218,Deposit,200,200,M.4,152,Midden,in situ,ashy layer,FALSE,20/06/2002,OV,,,,Mound (Kyndluholl)
SKH02,219,Deposit,200,200,M.4,152,Pit,in situ,rubble fill of pit,FALSE,20/06/2002,OV,,,,Mound (Kyndluholl)
SKH02,220,Deposit,200,200,M.3,152,Construction,disturbed,mixed turf,FALSE,20/06/2002,OV,,,,Mound (Kyndluholl)
SKH02,221,Deposit,200,200,M.3,152,Pit,in situ,black organic layer with grass/hay in base of pit cut,FALSE,20/06/2002,OV,,,,Mound (Kyndluholl)
SKH02,222,Deposit,200,200,M.2,152,Midden,in situ,ashy layer,FALSE,20/06/2002,OV,,,,Mound (Kyndluholl)
SKH02,223,Deposit,200,200,M.2,152,Construction,disturbed,turf debris,FALSE,20/06/2002,OV,,,,Mound (Kyndluholl)
SKH02,224,Deposit,200,200,M.2,152,Construction,disturbed,mixed turf and ash,FALSE,20/06/2002,OV,,,,Mound (Kyndluholl)
SKH02,225,Deposit,200,200,M.2,152,Construction,in situ,enriched soil; old landsurface/platform?,FALSE,20/06/2002,OV,,,,Mound (Kyndluholl)
SKH02,226,Deposit,200,200,M.1,152,Construction,in situ,mixed turf; platform or building?,FALSE,20/06/2002,OV,1500,1600,,Mound (Kyndluholl)
SKH02,227,Deposit,200,200,M.2,152,Construction,disturbed,turf?,FALSE,20/06/2002,OV,,,,Mound (Kyndluholl)
SKH02,228,Deposit,200,200,"M.1
M.1",152,Construction,in situ,mixed turf and soil; platform or building?,FALSE,20/06/2002,OV,,,,
SKH02,229,Cut,200,200,M.3,152,Pit,in situ,"pit cut, filled by 219",TRUE,20/06/2002,OV,,,,Mound (Kyndluholl)
SKH03,230,Deposit,190,733,S20.3,161,Floor,in situ,floor quadrant,TRUE,06/06/2003,AFH/SÞ,1700,1750,1690-1750,School Dormitory
SKH03,231,Deposit,190,733,S20.3,161,Floor,in situ,floor quadrant,TRUE,06/06/2003,AFH/SÞ,1700,1750,1690-1750,School Dormitory
SKH03,232,Deposit,190,733,S20.3,161,Floor,in situ,floor quadrant,TRUE,06/06/2003,AFH/SÞ,1700,1750,1690-1750,School Dormitory
SKH03,233,Deposit,190,733,S20.3,161,Floor,in situ,floor quadrant,TRUE,05/06/2003,AH,1700,1750,1690-1750,School Dormitory
SKH03,234,Deposit,300,300,S4.5,743,Floor,in situ,Paved surface,FALSE,06/06/2003,OV,1840,1890,1840-1900,Pantry/Kitchen
SKH03,235,Deposit,48,48,S32.1,743,Wall,disorganized,Collapsed/demolished wall,FALSE,05/06/2003,GML,1850,1890,1840-1900,Forge
SKH03,236,Deposit,1100,1100,S9.2,743,Wall,in situ,Remains of a western half of 39?,FALSE,05/06/2003,MS,1800,1880,1780-1900,Living Quarters
SKH03,237,Deposit,39,39,S8.3,743,Roof,in situ,Thick layer of turf debris in and around room,FALSE,10/06/2003,EH,1800,1850,1780-1870,Nursery/Private Chambers
SKH03,238,Deposit,825,301,S4.4,743,Floor,in situ,Floor with some stones (padstones?) and wooden sill threshold; =093,FALSE,13/06/2003,OV,1800,1840,1780-1840,Pantry/Kitchen
SKH03,239,Deposit,300,300,S4.6,743,Wall,disorganized,Turf collapse; = 86,FALSE,06/06/2003,OV,,1890,1870-1900,Pantry/Kitchen
SKH03,240,Deposit,1100,1100,S9.1,743,Floor,in situ,"Stone paving, likely to belong to 175",FALSE,06/06/2003,MS,1740,1800,1750-1810,Living Quarters
SKH03,241,Deposit,300,300,S4.6,743,External area,disturbed,Mixed turf debris; =96,FALSE,06/06/2003,OV,,1890,1870-1900,Pantry/Kitchen
SKH03,242,Deposit,300,300,S4.6,743,Wall,disorganized,Stengur Turf (collapse or surface),FALSE,06/06/2003,OV,,1890,1870-1900,Pantry/Kitchen
SKH03,243,Deposit,691,691,S11.4,743,Wall,disorganized,Disturbed turf debris (19th century),FALSE,06/06/2003,ÁE,,1740,1720-1750,Priests Living Quarters
SKH03,244,Deposit,908,329,S5.5,743,Floor,in situ,peatash dump,FALSE,06/06/2003,BL,1800,1830,1780-1840,Pantry/Study & Library
SKH03,245,Deposit,300,300,S4.5,743,Wall,in situ,Wall of turf and stone - narrowing of room 15,FALSE,10/06/2003,OV,1840,1890,1840-1900,Pantry/Kitchen
SKH03,246,Deposit,1100,1100,S9.2,743,Wall,disorganized,Turf collapse,FALSE,06/06/2003,MS,1800,1880,1780-1900,Living Quarters
SKH03,247,Deposit,190,733,S20.3,161,Floor,in situ,floor quadrant,TRUE,10/06/2003,AH,1700,1750,1690-1750,School Dormitory
SKH03,248,Deposit,908,329,S5.5,743,Floor,disorganized,Turf Collapse,FALSE,14/06/2003,BL,1800,1830,1780-1840,Pantry/Study & Library
SKH03,249,Deposit,2,2,S2.1,161,Drain,in situ,Upper (mixed?) fill of eastern end of drain,FALSE,10/06/2003,AFH/SÞ,1902,1930,1900-1930,Haybarn
SKH03,250,Deposit,315,315,S13.3,743,Wall,disorganized,Turf collapse,FALSE,06/06/2003,GML,1800,1830,1780-1840,Main Corridor
SKH03,251,Deposit,315,315,S13.3,743,Wall,disorganized,Mixed turf collapse,FALSE,10/06/2003,GML,1800,1830,1780-1840,Main Corridor
SKH03,252,Deposit,908,329,S5.5,743,Floor,in situ,Turf with some mixed ash dumped on top - floor?,FALSE,10/06/2003,BL,1800,1830,1780-1840,Pantry/Study & Library
SKH03,253,Deposit,308,733,S20.4,743,Drain,in situ,Delibrerate turf backfill of the drain,FALSE,10/06/2003,AFH/SÞ,1750,1770,1750-1780,School Dormitory
SKH03,254,Deposit,1257,1257,C.4,743,External area,disturbed,Disturbed paved/cobbled surface?,FALSE,10/06/2003,AC,1850,1890,1840-1900,Courtyard
SKH03,255,Deposit,1335,1335,S18.8,743,Midden,in situ,Mixed ash & turf dump with dense charcoal & slag at southern end,FALSE,10/06/2003,GML,1790,1830,1780-1840,Midden
SKH03,256,Deposit,300,300,S4.6,743,Wall,disorganized,Mixed turf collapse from room 15,FALSE,10/06/2003,OV,,1890,1870-1900,Pantry/Kitchen
SKH03,257,Deposit,908,329,S5.5,743,Floor,in situ,Turf layer (with dung?) - surface?,FALSE,11/06/2003,BL,1800,1830,1780-1840,Pantry/Study & Library
SKH03,258,Cut,315,315,S13.3,743,,,"VOID (recorded as cut, but just an interface)",FALSE,11/06/2003,GML,1800,1830,1780-1840,Main Corridor
SKH03,259,Deposit,315,315,S13.3,743,Wall,disorganized,Turf collapse & weathering,FALSE,11/06/2003,GML,1800,1830,1780-1840,Main Corridor
SKH03,260,Deposit,1100,1100,S9.1,743,Floor,in situ,Peat ash dump,FALSE,11/06/2003,MS,1740,1800,1750-1810,Living Quarters
SKH03,261,Group,752,752,MA.2,743,Post setting,in situ,posthole (fill and cut not recorded except planned),FALSE,11/06/2003,MS,1910,1930,1900-1930,Midden Zone A
SKH03,262,Deposit,709,443,S5.4,743,Floor,in situ,Dump of peat ash,FALSE,11/06/2003,BL,1780,1800,1780-1810,Pantry/Study & Library
SKH03,263,Deposit,308,733,S20.4,161,Drain,in situ,Probable deliberate backfill of drain,FALSE,11/06/2003,AFH/SÞ,1750,1770,1750-1780,School Dormitory
SKH03,264,Group,1200,1200,S5.3,743,Drain,in situ,Drain in room 443,FALSE,13/06/2003,BL,1760,1780,1750-1780,Bishops Dining Room
SKH03,265,Deposit,264,1200,S5.3,743,Drain,in situ,Capping stones on top of drain,FALSE,11/06/2003,BL,1760,1780,1750-1780,Bishops Dining Room
SKH03,266,Deposit,1295,1295,S11.4,743,Wall,disorganized,Possible 19th c. Surface (Similar to [254]),FALSE,11/06/2003,ÁE,,1740,1720-1750,Priests Living Quarters
SKH03,267,Deposit,300,300,S4.5,743,Floor,disorganized,Turf mixed with ash and earth - floor?,FALSE,11/06/2003,OV,1840,1890,1840-1900,Pantry/Kitchen
SKH03,268,Deposit,264,1200,S5.4,743,Drain,in situ,Turf fill of a drain,FALSE,04/07/2003,ÁE,1780,1800,1780-1810,Pantry/Study & Library
SKH03,269,Deposit,39,39,S8.4,743,Wall,disorganized,Turf collapse,FALSE,10/06/2003,EH,,1850,1840-1870,Nursery/Private Chambers
SKH03,270,Deposit,39,39,S8.4,743,Wall,disorganized,Mixed disturbed layer,FALSE,10/06/2003,EH,,1850,1840-1870,Nursery/Private Chambers
SKH03,271,Deposit,48,48,S32.1,743,Wall,disorganized,Mixed turf collapse / silts,FALSE,11/06/2003,GML,1850,1890,1840-1900,Forge
SKH03,272,Group,308,733,S20.2,161,Drain,in situ,Primary drain fill [basal],TRUE,11/06/2003,AFH/SÞ,1670,1700,1660-1720,School Dormitory
SKH03,273,Deposit,264,1200,S5.3,743,Drain,in situ,Side stones in drain,FALSE,11/06/2003,BL,1760,1780,1750-1780,Bishops Dining Room
SKH03,274,Deposit,1100,1100,S9.1,743,Floor,in situ,Pavement - layer of flagstones (basalt),FALSE,11/06/2003,SGB,1740,1800,1750-1810,Living Quarters
SKH03,275,Deposit,1100,1100,S9.1,743,Floor,disturbed,small gravel patch,FALSE,11/06/2003,MS,1740,1800,1750-1810,Living Quarters
SKH03,276,Deposit,2757,2757,S11.3,743,Floor,disturbed,Mixed turf with flagstones - disturbed paving? Roof?,FALSE,12/06/2003,MS,1730,1740,1720-1750,Priests Living Quarters
SKH03,277,Deposit,272,733,S20.2,161,Drain,in situ,basal fill segment,TRUE,11/06/2003,AFH/SÞ,1670,1700,1660-1720,School Dormitory
SKH03,278,Deposit,272,733,S20.2,161,Drain,in situ,basal fill segment,TRUE,11/06/2003,AFH/SÞ,1670,1700,1660-1720,School Dormitory
SKH03,279,Deposit,272,733,S20.2,161,Drain,in situ,basal fill segment,TRUE,11/06/2003,AFH/SÞ,1670,1700,1660-1720,School Dormitory
SKH03,280,Deposit,272,733,S20.2,161,Drain,in situ,basal fill segment,TRUE,11/06/2003,AFH/SÞ,1670,1700,1660-1720,School Dormitory
SKH03,281,Deposit,1081,1081,MB.2,743,Slopewash,in situ,?Horticultural soil,FALSE,12/06/2003,GML,1830,1850,1810-1870,Midden Zone B
SKH03,282,Deposit,1101,1101,S10.4,743,Wall,disorganized,Probably turf collapse,FALSE,12/06/2003,AC,1800,1880,1780-1900,Kitchen
SKH03,283,Deposit,272,733,S20.2,161,Drain,in situ,basal fill segment,TRUE,12/06/2003,AFH/SÞ,1670,1700,1660-1720,School Dormitory
SKH03,284,Deposit,272,733,S20.2,161,Drain,in situ,basal fill segment,TRUE,12/06/2003,AFH/SÞ,1670,1700,1660-1720,School Dormitory
SKH03,285,Deposit,272,733,S20.2,161,Drain,in situ,basal fill segment,TRUE,12/06/2003,AFH/SÞ,1670,1700,1660-1720,School Dormitory
SKH03,286,Deposit,272,733,S20.2,161,Drain,in situ,basal fill segment,TRUE,12/06/2003,AFH/SÞ,1670,1700,1660-1720,School Dormitory
SKH03,287,Deposit,1100,1100,S9.1,743,Wall,disturbed,Turf collapse,FALSE,12/06/2003,SGB,1740,1800,1750-1810,Living Quarters
SKH03,288,Deposit,1257,1257,C.4,743,Midden,in situ,ash lens,FALSE,12/06/2003,AC,1850,1890,1840-1900,Courtyard
SKH03,289,Deposit,1101,1101,S10.4,743,Wall,disorganized,Turf collapse,FALSE,12/06/2003,AC,1800,1880,1780-1900,Kitchen
SKH03,290,Deposit,399,329,MB.3,743,Drain,in situ,Rubble fill of drain,FALSE,13/06/2003,ÁE,1880,1930,1870-1930,Midden Zone B
SKH03,291,Deposit,1081,1081,MB.2,743,Slopewash,in situ,Slopewash?,FALSE,13/06/2003,GML,1830,1850,1810-1870,Midden Zone B
SKH03,292,Deposit,272,733,S20.2,161,Drain,in situ,waterlain silt fill,FALSE,13/06/2003,AFH/SÞ,1670,1700,1660-1720,School Dormitory
SKH03,293,Deposit,308,733,S20.2,161,Drain,in situ,capstones for drain,FALSE,13/06/2003,AH,1670,1700,1660-1720,School Dormitory
SKH03,294,Deposit,1100,1100,S9.2,743,Wall,disorganized,Mixed turf debris,FALSE,13/06/2003,MS,1800,1880,1780-1900,Living Quarters
SKH03,295,Deposit,1257,1257,C.4,743,External area,disturbed,Spread of stone rubble and turf,FALSE,14/06/2003,AC,1850,1890,1840-1900,Courtyard
SKH03,296,Deposit,315,315,S13.3,743,Wall,disorganized,Turf slumping / collapse,FALSE,13/06/2003,GML,1800,1830,1780-1840,Main Corridor
SKH03,297,Deposit,775,775,S7.5,743,Wall,disorganized,Mixed turf debris (Same as [330]),FALSE,13/06/2003,ÁE,,1890,1870-1900,Vestibule & Corridor
SKH03,298,Deposit,908,329,S5.5,743,Floor,in situ,Dump of peat ash mix,FALSE,13/06/2003,BL,1800,1830,1780-1840,Pantry/Study & Library
SKH03,299,Deposit,315,315,S13.3,743,Wall,disorganized,Turf wall collapse (slippage),FALSE,13/06/2003,GML,1800,1830,1780-1840,Main Corridor
SKH03,300,Group,756,300,S4.5,743,Building,in situ,latest 19th c. phase of room 15,FALSE,13/06/2003,OV,1840,1890,1840-1900,Pantry/Kitchen
SKH03,301,Group,756,301,S4.4,743,Building,in situ,earlier 19th c. phase of room 15,FALSE,13/06/2003,OV,1800,1840,1780-1840,Pantry/Kitchen
SKH03,302,Deposit,2757,2757,S11.3,743,Floor,disturbed,Mixed turf collapse with large charcoal inclusions,FALSE,13/06/2003,SGB,1730,1740,1720-1750,Priests Living Quarters
SKH03,303,Deposit,1227,39,S8.3,743,Floor,disorganized,Turf collapse,FALSE,13/06/2003,EH,1800,1850,1780-1870,Nursery/Private Chambers
SKH03,304,Deposit,315,315,S13.3,743,Midden,in situ,Peat ash dump mixed with bone and wood,FALSE,13/06/2003,GML,1800,1830,1780-1840,Main Corridor
SKH03,305,Deposit,1227,39,S8.3,743,Floor,disorganized,Turf collapse,FALSE,13/06/2003,EH,1800,1850,1780-1870,Nursery/Private Chambers
SKH03,306,Deposit,826,301,S4.4,743,Floor,in situ,Turf & ash floor in eastern half of 301,FALSE,14/06/2003,OV,1800,1840,1780-1840,Pantry/Kitchen
SKH03,307,Deposit,826,301,S4.4,743,Floor,in situ,Ash dumps - surface of s-side of eastern half of 301; from stove?,FALSE,14/06/2003,OV,1800,1840,1780-1840,Pantry/Kitchen
SKH03,308,Group,733,733,S20.2,161,Drain,in situ,Drain in room 733,FALSE,14/06/2003,AFH/SÞ,1670,1700,1660-1720,School Dormitory
SKH03,309,Deposit,1100,1100,S9.1,743,Floor,in situ,Paved area,FALSE,13/06/2003,MS,1740,1800,1750-1810,Living Quarters
SKH03,310,Deposit,1227,39,S8.3,743,Floor,in situ,Peat ash layer - surface?,FALSE,13/06/2003,EH,1800,1850,1780-1870,Nursery/Private Chambers
SKH03,311,Deposit,308,733,S20.2,161,Drain,in situ,side stones for drain,FALSE,13/06/2003,AH,1670,1700,1660-1720,School Dormitory
SKH03,312,Deposit,308,733,S20.2,161,Drain,in situ,basal stones for drain,FALSE,13/06/2003,AH,1670,1700,1660-1720,School Dormitory
SKH03,313,Deposit,315,315,S13.3,743,Midden,disturbed,Mixed ash & soil,FALSE,13/06/2003,GML,1800,1830,1780-1840,Main Corridor
SKH03,314,Deposit,315,315,S13.3,743,Wall,disorganized,Turf collapse in corridor,FALSE,13/06/2003,GML,1800,1830,1780-1840,Main Corridor
SKH03,315,Group,163,315,S13.3,743,Building,in situ,southern section of main corridor,FALSE,14/06/2003,GML,1800,1830,1780-1840,Main Corridor
SKH03,316,Group,752,1081,MA.2,743,Post setting,in situ,Posthole,FALSE,14/06/2003,GML,1910,1930,1900-1930,Midden Zone A
SKH03,317,Cut,264,1200,S5.3,743,Drain,in situ,Cut of drain,FALSE,14/06/2003,BL,1760,1780,1750-1780,Bishops Dining Room
SKH03,318,Deposit,316,1081,MA.2,743,Post setting,in situ,Fill - stone packing and infill (derived from 182),FALSE,14/06/2003,GML,1910,1930,1900-1930,Midden Zone A
SKH03,319,Cut,316,1081,MA.2,743,Post setting,in situ,cut,FALSE,14/06/2003,GML,1910,1930,1900-1930,Midden Zone A
SKH03,320,Deposit,315,315,S13.3,743,Wall,disorganized,Turf wall collapse,FALSE,14/06/2003,GML,1800,1830,1780-1840,Main Corridor
SKH03,321,Deposit,315,315,S13.3,743,Wall,disorganized,Weathered top of wall,FALSE,14/06/2003,GML,1800,1830,1780-1840,Main Corridor
SKH03,322,Deposit,2757,2757,S11.3,743,Floor,in situ,"Possible pavement, big flagstones upon mixed turf debris",FALSE,14/06/2003,SGB,1730,1740,1720-1750,Priests Living Quarters
SKH03,323,Deposit,908,329,S5.5,743,Wall,disorganized,Turf collapse - Same as [248] ?,FALSE,14/06/2003,BL,1800,1830,1780-1840,Pantry/Study & Library
SKH03,324,Group,1227,39,S8.3,743,Pit,in situ,Pit cut into room 39,FALSE,18/06/2003,EH,1800,1850,1780-1870,Nursery/Private Chambers
SKH03,325,Deposit,324,39,S8.3,743,Pit,in situ,Fill in pit,FALSE,14/06/2003,EH,1800,1850,1780-1870,Nursery/Private Chambers
SKH03,326,Cut,324,39,S8.3,743,Pit,in situ,Cut for pit,FALSE,18/06/2003,EH,1800,1850,1780-1870,Nursery/Private Chambers
SKH03,327,Deposit,315,315,S13.3,743,Midden,disturbed,Mixed ash & turf debris. Poss. Same as [313] ?,FALSE,14/06/2003,GML,1800,1830,1780-1840,Main Corridor
SKH03,328,Deposit,710,443,S5.4,743,Fireplace?,disorganized,Dump of clay with bricks,FALSE,18/06/2003,BL,1780,1800,1780-1810,Pantry/Study & Library
SKH03,329,Group,756,329,S5.5,743,Building,in situ,latest phase of room 55,FALSE,26/06/2003,BL,1800,1830,1780-1840,Pantry/Study & Library
SKH03,330,Deposit,775,775,S7.5,743,Wall,disorganized,Mixed turf debris ( Same as [297]),FALSE,18/06/2003,ÁE,,1890,1870-1900,Vestibule & Corridor
SKH03,331,Deposit,1081,1081,MB.2,743,Slopewash,in situ,Slopewash/old topsoil,FALSE,18/06/2003,GML,1830,1850,1810-1870,Midden Zone B
SKH03,332,Deposit,329,329,S5.5,743,Wall,in situ,Stone & turf wall,FALSE,18/06/2003,BL,1800,1830,1780-1840,Pantry/Study & Library
SKH03,333,Deposit,190,733,S20.3,161,Floor,in situ,Patch of floor,TRUE,18/06/2003,SÞ,1700,1750,1690-1750,School Dormitory
SKH03,334,Deposit,1227,39,S8.2,743,Floor,in situ,Base of a turf wall?,FALSE,18/06/2003,EH,1750,1800,1750-1810,Nursery/Private Chambers
SKH03,335,Deposit,1227,39,S8.2,743,Floor,in situ,Flagstone floor?,FALSE,18/06/2203,EH,1750,1800,1750-1810,Nursery/Private Chambers
SKH03,336,Deposit,733,733,S20.3,161,Floor,in situ,Sub-floor layer,FALSE,18/06/2003,AFH/SÞ,1700,1750,1690-1750,School Dormitory
SKH03,337,Deposit,747,691,S11.1,743,Wall,disturbed,Mixed turf debris - levelling?,FALSE,18/06/2003,ÁE,1690,1720,1690-1720,Living Quarters
SKH03,338,Group,329,329,S5.5,743,Post setting,in situ,posthole in south wall of 329,FALSE,18/06/2003,BL,1800,1830,1780-1840,Pantry/Study & Library
SKH03,339,Deposit,338,329,S5.5,743,Post setting,in situ,Fill of posthole,FALSE,18/06/2003,BL,1800,1830,1780-1840,Pantry/Study & Library
SKH03,340,Cut,338,329,S5.5,743,Post setting,in situ,Cut for posthole,FALSE,19/06/2003,BL,1800,1830,1780-1840,Pantry/Study & Library
