ID,ID -Find Number,Degree of completeness,Box Number,SKH context/unit nr,SKH find nr,SKH sample nr,Find year SKH,Same as-,Number of fragments,Part of clay pipe,Original mouth piece,Length of stem (mm),Diameter of stem (mm),Stem shape,Functionally complete stem -length,Shape of bowl/typologie,Hight of bowl,Outter diameter of bowl,Colour of clay,Surface treatment,Production marks,Usage,Diagonal carving,Description re-use/use after break,Post-depostional marks,Heel,Kind of Mark,Location of mark,Mark description,Mark on side of heel,Side mark description,Origin,Region/city,Manufactur,Decoration,Decoration technique,Location of decoration,Description of decoration,Quality,Description quality,Dating,Dating Duco,Dating Meulen,Comments,Drawing/Fotography,Referrence,Building Phases_Building Phase,Real Date,Start Date,End date,Period_Date,Attribution,GroupNo,Space,Unit type,Unit entropy,Sieved,
4349,4349,Stem fragment,,2980,16534,,2007,,1,stem,FALSE,0,0.0,,,,,,White,,,,,,,,,,,,,,,,rouletted,roll-on stamp,stem,5 rows of triangles,,,,,,,,,S17.1,1670-1690,1670,1690,1660-1690,Meat Store,2953,1680,Floor,in situ,TRUE,
4067,4067,Stem fragment,8,1680,18187,,2006,,1,Stem,FALSE,24,8.0,Circular,,,,,White,Polished,Mould lines,Smoking strains-clear,FALSE,,,,,,,,,,,,,,,,,,,,,,,,S17.1,1670-1690,1670,1690,1660-1690,Meat Store,163,1680,Building,in situ,FALSE,
836,836,Stem fragment,1,278,1401,,2003,,2,Stem,FALSE,40,7.5,Slightly oval,,,,,White,Smoothed,Scars/Knife marks,Smoking strains-clear;Soot inside,FALSE,,,,,,,,,,,,Geometrical,Roll-on stamp,Stem,"1 row of triangles, 4 bands; broken in middle",Middle,"Rather regular white colour; surface smoothed with one scar, which was tried to cover; slightly oval stem diameter; decoration clear visible with light overlapping",1700/1710,,,,,,S20.2,1670-1700,1670,1700,1660-1720,School Dormitory,272,733,Drain,in situ,TRUE,
837,837,Stem fragment,1,278,1401,,2003,,1,Stem,FALSE,36,7.5,Circular,,,,,White,Polished,,Smoking strains-clear,FALSE,,Abrasion,,,,,,,,,,Geometrical,Roll-on stamp,Stem,1 row of triangles; broken in middle,Middle,White colour with brown spots and dark dots; surface was polished; regular stem diameter; decoration partly blurred,1700/1710,,,,,,S20.2,1670-1700,1670,1700,1660-1720,School Dormitory,272,733,Drain,in situ,TRUE,
838,838,Stem fragment,1,278,1401,,2003,,1,Stem,FALSE,14,6.5,Slightly oval,,,,,White,Smoothed,Holes,Smoking strains-clear,FALSE,,,,,,,,,,,,,,,,,Fragment too small,,,,,,,S20.2,1670-1700,1670,1700,1660-1720,School Dormitory,272,733,Drain,in situ,TRUE,
839,839,Bowl fragment,1,278,1401,,2003,,1,Bowl;Rim,FALSE,0,0.0,,,,,,White,Smoothed,,Smoking strains-clear;Soot inside,FALSE,,,,,,,,,,,,,,,,,Fragment too small,,,,No rouletted line around rim!,,,S20.2,1670-1700,1670,1700,1660-1720,School Dormitory,272,733,Drain,in situ,TRUE,
840,840,Bowl fragment,1,278,1401,,2003,,2,Body;Bowl,FALSE,0,0.0,,,,,,White,Polished,Trimming,Smoking strains-clear,FALSE,,,,,,,,,,,,,,,,,Fragments too small,,,,,,,S20.2,1670-1700,1670,1700,1660-1720,School Dormitory,272,733,Drain,in situ,TRUE,
510,510,Stem fragment,1,283,1490,,2003,,1,Stem,FALSE,38,8.0,Circular,,,,,White,Polished,,Smoking strains-clear,FALSE,,Abrasion;Chipping;Trowel marks,,,,,,,,,,,,,,Middle,White colour with some grey and brown spots; surface was slightly polished with few scratches; slightly oval stem diameter; rather soft/porous fired clay,,,,,,,S20.2,1670-1700,1670,1700,1660-1720,School Dormitory,272,733,Drain,in situ,TRUE,
511,511,Stem fragment,1,283,1490,,2003,,1,Mouth piece;Shank;Stem,FALSE,34,9.5,Slightly oval,,,,,White,Smoothed,Holes,Smoking strains-clear;Teeth marks;Use after breakage,FALSE,Deep teeth marks with clearly rounded edges,Trowel marks,,,,,,,,,,,,,,Poor,White colour with brown spots; surface smoothed with some holes/air bubbles; oval stem diameter due to shank; soft/porous fired clay,,,,,,,S20.2,1670-1700,1670,1700,1660-1720,School Dormitory,272,733,Drain,in situ,TRUE,
512,512,Stem fragment,1,283,1490,,2003,,1,Stem,FALSE,32,9.5,Slightly oval,,,,,White outside-black inside,Polished,Trimming,,FALSE,,,,,,,,,,,,,,,,Middle,White colour with black spots coming through to surface; surface polished with some trimming marks; very thick and slightly oval stem diameter,,,,Uncertain about usage,,,S20.2,1670-1700,1670,1700,1660-1720,School Dormitory,272,733,Drain,in situ,TRUE,
513,513,Stem fragment,1,283,1490,,2003,,1,Stem,FALSE,21,6.0,Slightly oval,,,,,White,Smoothed,Fingerprints,Smoking strains-clear,FALSE,,,,,,,,,,,,,,,,,Fragment too small,,,,,,,S20.2,1670-1700,1670,1700,1660-1720,School Dormitory,272,733,Drain,in situ,TRUE,
514,514,Stem fragment,1,283,1490,,2003,,1,Stem,FALSE,11,0.0,,,,,,White,,,Smoking strains-light,FALSE,Either light smoking strains or unused!,,,,,,,,,,,,,,,,Fragment too small,,,,Less than 1/2 a stem,,,S20.2,1670-1700,1670,1700,1660-1720,School Dormitory,272,733,Drain,in situ,TRUE,
515,515,Bowl fragment,1,283,1490,,2003,,4,Body;Bowl;Rim,FALSE,0,0.0,,,,,,White,Smoothed,,Smoking strains-clear;Soot inside;Soot outside,FALSE,,,,,,,,,,,,Rouletted line,Roll-on stamp,Bowl,1 line around rim,,Fragments too small,,,,,,,S20.2,1670-1700,1670,1700,1660-1720,School Dormitory,272,733,Drain,in situ,TRUE,
516,516,Stem fragment,1,283,1490,,2003,,1,Mouth piece,FALSE,7,0.0,,,,,,White,,,Smoking strains-clear;Teeth marks;Use after breakage,FALSE,Clearly rounded edges with teeth marks,,,,,,,,,,,,,,,,Fragment too small,,,,Less than 1/2 a stem,,,S20.2,1670-1700,1670,1700,1660-1720,School Dormitory,272,733,Drain,in situ,TRUE,
517,517,Bowl fragment,1,283,1490,,2003,,1,Body;Bowl;Rim,FALSE,0,0.0,,,,,,White,Smoothed,,Unused,FALSE,,,,,,,,,,,,,,,,,Fragment too small,,,,No rouletted line around rim!,,,S20.2,1670-1700,1670,1700,1660-1720,School Dormitory,272,733,Drain,in situ,TRUE,
518,518,Bowl fragment,1,283,1490,,2003,,1,Bowl;Rim,FALSE,0,0.0,,,,,,Grey,Polished,Trimming,Smoking strains-clear;Soot inside;Soot outside,FALSE,,,,,,,,,,,,Rouletted line,Roll-on stamp,Bowl,1 line around rim,,Fragment too small,,,,,,,S20.2,1670-1700,1670,1700,1660-1720,School Dormitory,272,733,Drain,in situ,TRUE,
519,519,Stem fragment,1,283,1490,,2003,,1,Heel;Shank-bolw juncture,FALSE,6,0.0,,,,,,White,Polished,,Smoking strains-clear;Soot inside,FALSE,,,Spur,Figure,Heel,Unknown female figure?,,,,,,,,,,,Fragment too small,18th century,,,,,,S20.2,1670-1700,1670,1700,1660-1720,School Dormitory,272,733,Drain,in situ,TRUE,
520,520,Bowl fragment,1,283,1490,,2003,,2,Base;Bowl;Heel,FALSE,0,0.0,,,,,,White outside-black inside,Smoothed,,Smoking strains-clear;Soot inside,FALSE,,,Spur,,,None,,None,,,,,,,,,Fragment too small,,,,,,,S20.2,1670-1700,1670,1700,1660-1720,School Dormitory,272,733,Drain,in situ,TRUE,
591,591,Stem fragment,1,279,1499,,2003,,1,Shank;Stem,FALSE,42,8.5,Oval,,,,,White,Smoothed,Holes,Smoking strains-clear,FALSE,,,,,,,,,,,,,,,,Poor,White colour with grey spots; in clay: some dirt particles/grains of sand; surface smoothed with some holes/air bubbles and cracks in the clay; oval stem diameter due to shank; rather soft/porous fired clay,,,,,,,S20.2,1670-1700,1670,1700,1660-1720,School Dormitory,272,733,Drain,in situ,TRUE,
592,592,Stem fragment,1,279,1499,,2003,,1,Shank;Stem,FALSE,26,8.5,Oval,,,,,White outside-black inside,Polished,,Smoking strains-clear,FALSE,,,,,,,,,,,,,,,,Middle,Regular colour on the outside; in clay: at least one rather large reddish dirt particle; surface poorly polished with some cracks in the clay; oval stem diameter due to shank; rather good/hard fired clay (on the outside),,,,,,,S20.2,1670-1700,1670,1700,1660-1720,School Dormitory,272,733,Drain,in situ,TRUE,
593,593,Stem fragment,1,279,1499,,2003,,1,Mouth piece;Stem,FALSE,23,7.0,Slightly oval,,,,,White,Smoothed,,Smoking strains-clear;Teeth marks;Use after breakage,FALSE,Clear teeth marks and rounded edges,,,,,,,,,,,,,,,,Too much of surface taken off,,,,,,,S20.2,1670-1700,1670,1700,1660-1720,School Dormitory,272,733,Drain,in situ,TRUE,
594,594,Stem fragment,1,279,1499,,2003,,1,Stem,FALSE,22,10.0,Slightly oval,,,,,White,Smoothed,Holes,Smoking strains-clear,FALSE,,,,,,,,,,,,,,,,,Fragment too small,,,,Thick stem diameter; many cracks in the clay/holes,,,S20.2,1670-1700,1670,1700,1660-1720,School Dormitory,272,733,Drain,in situ,TRUE,
595,595,Stem fragment,1,279,1499,,2003,,1,Stem,FALSE,16,8.0,Oval,,,,,White,Polished,Scars/Knife marks,Smoking strains-clear,FALSE,,,,,,,,,,,,,,,,,Fragment too small,,,,,,,S20.2,1670-1700,1670,1700,1660-1720,School Dormitory,272,733,Drain,in situ,TRUE,
596,596,Stem fragment,1,279,1499,,2003,,1,Mouth piece;Stem,FALSE,15,0.0,,,,,,White,,,Smoking strains-clear;Use after breakage,FALSE,Clearly rounded edges,,,,,,,,,,,Geometrical,Roll-on stamp,Stem,"1 row of circles, 1 band, 1 row of circles (?); broken in middle",,Fragment too small,1650 post,,,Less than 1/2 stem,,,S20.2,1670-1700,1670,1700,1660-1720,School Dormitory,272,733,Drain,in situ,TRUE,
597,597,Stem fragment,1,279,1499,,2003,,1,Stem,FALSE,13,5.5,Circular,,,,,White,Smoothed,,Smoking strains-clear,FALSE,,,,,,,,,,,,,,,,,Fragment too small,,,,,,,S20.2,1670-1700,1670,1700,1660-1720,School Dormitory,272,733,Drain,in situ,TRUE,
598,598,Stem fragment,1,279,1499,,2003,,1,Stem,FALSE,12,0.0,,,,,,White/grey turning to black,Smoothed,,Soot inside,FALSE,,,,,,,,,,,,,,,,,Fragment too small,,,,"1/2 stem; large bore diameter (0,35 cm)",,,S20.2,1670-1700,1670,1700,1660-1720,School Dormitory,272,733,Drain,in situ,TRUE,
599,599,Bowl fragment,1,279,1499,,2003,,3,Body;Bowl,FALSE,0,0.0,,,,,,White,Smoothed,,Smoking strains-clear;Soot inside,FALSE,,Chipping,,,,,,,,,,,,,,,Fragments too small,,,,,,,S20.2,1670-1700,1670,1700,1660-1720,School Dormitory,272,733,Drain,in situ,TRUE,
1024,1024,Stem fragment,1,277,1513,,2003,,1,Shank;Stem,FALSE,43,10.0,Slightly oval,,,,,White,Smoothed,Holes;Scars/Knife marks,Smoking strains-clear;Soot inside,FALSE,,Trowel marks,,,,,,,,,,,,,,Poor,Rather regular white colour; surface smoothed with holes/dents and some scars/scratches as well as some air bubbles; rather thick and slightly oval stem diameter; stem is bending; soft/porous fired clay,,,,,,,S20.2,1670-1700,1670,1700,1660-1720,School Dormitory,272,733,Drain,in situ,TRUE,
1025,1025,Stem fragment,1,277,1513,,2003,,1,Stem,FALSE,34,7.0,Slightly oval,,,,,White,Polished,Scars/Knife marks;Trimming,Smoking strains-clear;Soot inside,FALSE,,Abrasion,,,,,,,,,,,,,,Middle,White colour with grey spots; surface polished with clear trimming marks and few scars; slightly oval stem diameter,,,,Abrasion only at one end -traces of cutting stem thinner? Use after breakage?,,,S20.2,1670-1700,1670,1700,1660-1720,School Dormitory,272,733,Drain,in situ,TRUE,
1026,1026,Stem fragment,1,277,1513,,2003,,1,Stem,FALSE,28,8.5,Oval,,,,,White,,,Smoking strains-clear,FALSE,,Iron coding,,,,,,,,,,Geometrical,Roll-on stamp,Stem,"1 row of circles, 2 bands, 1 row of circles, 2 bands; broken at both ends",Poor,"White colour with grey and brown spots; surface covered with decoration; oval stem diameter, decoration clear visible but careless applied -too much overlapping",1650 post,,,,,,S20.2,1670-1700,1670,1700,1660-1720,School Dormitory,272,733,Drain,in situ,TRUE,
1027,1027,Stem fragment,1,277,1513,,2003,,1,Stem,FALSE,21,8.0,Slightly oval,,,,,White,Polished,Scars/Knife marks;Trimming,Smoking strains-clear;Soot inside,FALSE,,,,,,,,,,,,Geometrical,Roll-on stamp,Stem,"1 row of circles, 1 band, 1 row of circles; broken in middle",,Fragment too small,1650 post,,,,,,S20.2,1670-1700,1670,1700,1660-1720,School Dormitory,272,733,Drain,in situ,TRUE,
1028,1028,Stem fragment,1,277,1513,,2003,,1,Stem,FALSE,17,11.5,Oval,,,,,White,Smoothed,,Smoking strains-clear,FALSE,,Trowel marks,,,,,,,,,,,,,,,Fragment too small,,,,Very thick stem diameter; in clay: grain of sand -penetrating surface; very soft/porous fired clay,,,S20.2,1670-1700,1670,1700,1660-1720,School Dormitory,272,733,Drain,in situ,TRUE,
1029,1029,Stem fragment,1,277,1513,,2003,,3,Stem,FALSE,0,0.0,,,,,,White,Smoothed,,Smoking strains-clear,FALSE,,,,,,,,,,,,,,,,,Fragments too small,,,,3 fragments -each less than 1/2 a stem,,,S20.2,1670-1700,1670,1700,1660-1720,School Dormitory,272,733,Drain,in situ,TRUE,
1030,1030,Bowl fragment,1,277,1513,,2003,,1,Bowl;Rim,FALSE,0,0.0,,,,,,White outside-black inside,Smoothed,,Soot inside,FALSE,,,,,,,,,,,,Rouletted line,Roll-on stamp,Bowl,1 line around rim,,Fragment too small,,,,,,,S20.2,1670-1700,1670,1700,1660-1720,School Dormitory,272,733,Drain,in situ,TRUE,
1031,1031,Bowl fragment,1,277,1513,,2003,,1,Body;Bowl;Rim,FALSE,0,0.0,,,,,,Grey,Smoothed,,Smoking strains-clear;Soot inside;Soot outside,FALSE,,Chipping,,,,,,,,,,,,,,,Fragment too small,,,,Different clay? Hard fired with some cracks inside the bowl; rather large volume of bowl; around rim: scratches/lines-meant as decoration?,,,S20.2,1670-1700,1670,1700,1660-1720,School Dormitory,272,733,Drain,in situ,TRUE,
827,827,Stem fragment,1,280,1527,,2003,,1,Shank;Stem,FALSE,53,11.0,Slightly oval,,,,,White,Polished,Scars/Knife marks;Trimming,Smoking strains-clear;Soot inside,FALSE,,,,,,,,,,,,Geometrical,Roll-on stamp,Stem,"1 row of circles, 2 bands; broken in middle",Middle,White colour with light brown spots; surface slightly polished with light trimming marks and few clear scars; very thick and slightly oval stem diameter; decoration clear visible and regular,1650 post,,,,,,S20.2,1670-1700,1670,1700,1660-1720,School Dormitory,272,733,Drain,in situ,TRUE,
828,828,Stem fragment,1,280,1527,,2003,,1,Shank;Stem,FALSE,41,8.5,Slightly oval,,,,,Grey,Polished,Holes;Scars/Knife marks;Trimming,Smoking strains-clear;Soot inside,FALSE,,Abrasion;Trowel marks,,,,,,,,,,,,,,Middle,Rather regular grey colour; surface was polished with light trimming marks and some scars/scratches and few holes/air bubbles; slightly oval stem diameter; rather soft/porous fired clay,,,,,,,S20.2,1670-1700,1670,1700,1660-1720,School Dormitory,272,733,Drain,in situ,TRUE,
829,829,Stem fragment,1,280,1527,,2003,,1,Mouth piece;Stem,FALSE,40,8.5,Circular,,,,,Grey,,,Cut thinner;Smoking strains-clear;Use after breakage,FALSE,Very clearly end cut off -vertical cut lines and remaining bulb clear visible,Abrasion;Chipping,,,,,,,,,,Geometrical,Roll-on stamp,Stem,"1 row of circles, 6 bands; cut off in middle",Middle,Grey colour with one darker spots; surface mainly covered with decoration; regular stem diameter; decoration clear visible and rather regular,1650 post,,,,,,S20.2,1670-1700,1670,1700,1660-1720,School Dormitory,272,733,Drain,in situ,TRUE,
830,830,Stem fragment,1,280,1527,,2003,,1,Mouth piece;Stem,FALSE,34,8.5,Oval,,,,,White,Smoothed,,Cut thinner;Smoking strains-clear;Soot inside;Teeth marks;Use after breakage,FALSE,Clear cutting marks with teeth marks and rounded edges,,,,,,,,,,,,,,,Poor,White colour with dark spots; surface smoothed with scratches and cracks in the clay; oval stem diameter; soft/porous fired clay,,,,,,,S20.2,1670-1700,1670,1700,1660-1720,School Dormitory,272,733,Drain,in situ,TRUE,
831,831,Stem fragment,1,280,1527,,2003,,1,Stem,FALSE,25,10.5,Oval,,,,,White,Polished,,Smoking strains-clear;Soot inside,FALSE,,,,,,,,,,,,,,,,,Fragament too small,,,,,,,S20.2,1670-1700,1670,1700,1660-1720,School Dormitory,272,733,Drain,in situ,TRUE,
832,832,Stem fragment,1,280,1527,,2003,,1,Stem,FALSE,13,0.0,,,,,,White,Polished,,Smoking strains-clear,FALSE,Slight abrasion could suggest teeth marks and slightly rounded edges -but uncertain,,,,,,,,,,,,,,,,Fragament too small,,,,Less than 1/2 a stem,,,S20.2,1670-1700,1670,1700,1660-1720,School Dormitory,272,733,Drain,in situ,TRUE,
833,833,Stem fragment,1,280,1527,,2003,,1,Stem,FALSE,12,0.0,,,,,,White,Smoothed,,Smoking strains-clear,FALSE,,,,,,,,,,,,,,,,,Fragament too small,,,,,,,S20.2,1670-1700,1670,1700,1660-1720,School Dormitory,272,733,Drain,in situ,TRUE,
834,834,Bowl fragment,1,280,1527,,2003,,3,Base;Body;Bowl,FALSE,0,0.0,,,,,,White,Smoothed,Holes,Smoking strains-clear;Soot inside,FALSE,,,,,,,,,,,,,,,,,Fragments too small,,,,,,,S20.2,1670-1700,1670,1700,1660-1720,School Dormitory,272,733,Drain,in situ,TRUE,
835,835,Bowl fragment,1,280,1527,,2003,,2,Base;Bowl;Heel,FALSE,0,0.0,,,,,,White,Polished,Mould lines;Trimming,Smoking strains-clear;Soot inside,FALSE,,,Spur,Un-identifiable,Heel,More than 1/2 of stamp broken off -probably a figure?,,,,,,,,,,,Fragments too small,,,,,,,S20.2,1670-1700,1670,1700,1660-1720,School Dormitory,272,733,Drain,in situ,TRUE,
871,871,Stem fragment,1,285,1556,,2003,,1,Shank;Stem,FALSE,54,9.5,Slightly oval,,,,,White,Polished,Trimming,Smoking strains-clear;Soot inside,FALSE,,Abrasion;Iron coding,,,,,,,,,,,,,,Middle,White colour with brown spots; surface was polished with clear trimming marks; rather thick and slightly oval stem diameter; rather soft/porous fired clay,,,,,,,S20.2,1670-1700,1670,1700,1660-1720,School Dormitory,272,733,Drain,in situ,TRUE,
872,872,Stem fragment,1,285,1556,,2003,,1,Heel;Shank;Stem,FALSE,54,9.0,Circular,,,,,White,Polished,Scars/Knife marks,Smoking strains-clear;Soot inside,FALSE,,Iron coding,X,,,,,,,,,,,,,Middle,"White colour with brown spots; in clay: large quarz stone; surface slightly polished with some scars/dents, some cracks in the clay and few air bubbles; rather regular stem diameter; stem is bending",,,,Most of heel has been broken off,,,S20.2,1670-1700,1670,1700,1660-1720,School Dormitory,272,733,Drain,in situ,TRUE,
873,873,Stem fragment,1,285,1556,,2003,,1,Shank;Stem,FALSE,39,8.5,Slightly oval,,,,,White,,Holes;Scars/Knife marks,Smoking strains-clear;Soot inside,FALSE,,,,,,,,,,,,Geometrical,Roll-on stamp,Stem,"1 row of circles, 2 bands, 1 row of triangles, 2 bands; broken in middle",Middle,White colour with brown spots; surface covered with deocration and one large hole/air bubble and one scar/knife imprint; slightly oval stem diameter; decoration mostly clear visible with some overlapping,1650 post,,,,,,S20.2,1670-1700,1670,1700,1660-1720,School Dormitory,272,733,Drain,in situ,TRUE,
874,874,Stem fragment,1,285,1556,,2003,,1,Stem,FALSE,37,10.0,Circular,,,,,White,Polished,,Smoking strains-clear,FALSE,,Iron coding;Trowel marks,,,,,,,,,,,,,,Middle,White colour with brown spots and dark dots; surface slightly polished; very thick and circular stem diameter,,,,,,,S20.2,1670-1700,1670,1700,1660-1720,School Dormitory,272,733,Drain,in situ,TRUE,
875,875,Stem fragment,1,285,1556,,2003,,1,Mouth piece;Stem,FALSE,28,9.0,Circular,,,,,White,Smoothed,,Smoking strains-clear;Soot inside;Teeth marks;Use after breakage,FALSE,Clear teeth marks and rounded edges,Iron coding,,,,,,,,,,,,,,,Too much of surface taken off,,,,Soft/porous fired clay,,,S20.2,1670-1700,1670,1700,1660-1720,School Dormitory,272,733,Drain,in situ,TRUE,
876,876,Functionally complete stem,1,285,1556,,2003,,1,Mouth piece;Shank,FALSE,0,9.0,Oval,"2,6",,,,White,Polished,Scars/Knife marks;Trimming,Cut thinner;Smoking strains-clear;Soot inside;Teeth marks;Use after breakage,FALSE,Light cutting marks with teeth marks and rounded edges,,,,,,,,,,,,,,,Middle,"White colour with brown and reddish spots; surface was polished with light trimming marks, some air bubbles, one knife imprint around heel  and cracks in the clay; very oval stem diameter due to shank; soft/porous fired clay",,,,,,,S20.2,1670-1700,1670,1700,1660-1720,School Dormitory,272,733,Drain,in situ,TRUE,
877,877,Stem fragment,1,285,1556,,2003,,1,Mouth piece;Stem,FALSE,26,7.5,Circular,,,,,White,Polished,,Teeth marks;Use after breakage,FALSE,Light teeth marks and rounded edges,Chipping,,,,,,,,,,,,,,,Fragment too small,,,,,,,S20.2,1670-1700,1670,1700,1660-1720,School Dormitory,272,733,Drain,in situ,TRUE,
878,878,Stem fragment,1,285,1556,,2003,,1,Stem,FALSE,26,9.5,Circular,,,,,White outside-black inside,Smoothed,,Smoking strains-clear,FALSE,,,,,,,,,,,,Geometrical,Roll-on stamp,Stem,4 bands; broken in middle,Middle,White colour with black coming through; surface smoothed with some air bubbles; rather thick and regular stem diameter; decoration clear visible but with some over lapping/diagonal applied,1650 post,,,,,,S20.2,1670-1700,1670,1700,1660-1720,School Dormitory,272,733,Drain,in situ,TRUE,
879,879,Stem fragment,1,285,1556,,2003,,1,Stem,FALSE,23,6.5,Slightly oval,,,,,White,Polished,Trimming,Smoking strains-clear;Soot inside,FALSE,,,,,,,,,,,,,,,,,Fragment too small,,,,,,,S20.2,1670-1700,1670,1700,1660-1720,School Dormitory,272,733,Drain,in situ,TRUE,
880,880,Stem fragment,1,285,1556,,2003,,1,Shank;Stem,FALSE,20,8.0,Circular,,,,,White,Polished,Holes,Smoking strains-clear;Soot inside,FALSE,,Iron coding,,,,,,,,,,,,,,,Fragment too small,,,,,,,S20.2,1670-1700,1670,1700,1660-1720,School Dormitory,272,733,Drain,in situ,TRUE,
881,881,Stem fragment,1,285,1556,,2003,,1,Stem,FALSE,23,9.5,Oval,,,,,Grey,Smoothed,Holes,Smoking strains-clear,FALSE,,,,,,,,,,,,,,,,,Fragment too small,,,,,,,S20.2,1670-1700,1670,1700,1660-1720,School Dormitory,272,733,Drain,in situ,TRUE,
882,882,Stem fragment,1,285,1556,,2003,,1,Stem,FALSE,21,8.5,Slightly oval,,,,,White,Smoothed,,Smoking strains-clear,FALSE,,Abrasion;Iron coding,,,,,,,,,,,,,,,Fragment too small,,,,,,,S20.2,1670-1700,1670,1700,1660-1720,School Dormitory,272,733,Drain,in situ,TRUE,
883,883,Functionally complete stem,1,285,1556,,2003,,1,Mouth piece;Shank,FALSE,0,9.5,Oval,"2,2",,,,White/grey turning to black,Smoothed,,Cut thinner;Smoking strains-clear;Use after breakage,FALSE,Clear cutting marks and very rounded edges,,,,,,,,,,,,,,,,Too much of surface taken off,,,,,,,S20.2,1670-1700,1670,1700,1660-1720,School Dormitory,272,733,Drain,in situ,TRUE,
